artist,id,lyrics_owner_id,primary_artist_id,primary_artist_name,song_art_image_thumbnail_url,title,url,pageviews,lyrics
Frank Ocean,2431802,104344,1985,Frank Ocean,https://images.genius.com/8946ca85e48217a299af2bfa2fc46fdb.300x300x1.jpg,U-N-I-T-Y,https://genius.com/Frank-ocean-u-n-i-t-y-lyrics,376491,"U-N-I-T-Y Lyrics[Intro]
U-N-I-T
U-N-I

[Verse 1]
My head fatiguing off the opus
Kept it underground to focus
I feel afterlife, six under oath, don't want no hocus pocus
Niggas tryna go pop, I draw contact, rip my facemask
Nothin' but, nothin' but net, is you Roger or Novak?
You still are no match, you get no rematch
Boy, you missed your moment
Perusing the MoMA, I'm on all my lonely, burst in tears
On his shoulder and it's so cold 'cause he's sculpture
Where's the shaman, Ayahuasca
I had WhatsApp'd him for atonement
I never ever trust the pre-rolled
I never let a random motherfucker shoot the B-roll
I never ask advice from him 'cause what could he know?
Never fuck someone you wouldn't wanna be though
It forever seemed like time's up
When we swerved in the Honda
Now forever seems like no time
I mean, time flies when you have some
Both nuts weigh two pounds, all on your bitch like futons
My crew saved your crew
Like niggas came through with the Groupons
Cookin' with the grease now, truffle fries and Cholula
Are you slowin' down?
Are you holdin' down whoever held you down?
Whoever propped you up, built the structures with you
Swished the buckets with ya, who was fuckin' with ya?
Really brothers when you needed that?
When you see 'em now is it forced black?
Hail Mary on the fourth down
Hands to the sky, yeah
[Verse 2]
Peace to the holy, peace to the people that think they know me
Piece of Moschino, cover your ass, your rectum showing
Peace to the boys that we used to be though
Geto Boy, North Face too cold on these hoes
Peace out to Willie D, Bushwick Billy and 'Face
Piece of steak grillin' in Jesus' name, speakin' his grace
Hands to the sky

[Verse 3]
U-N-I-T-Y, Neptunes and peace signs
Chiraq, Palestine like
Iberville 1995
You'd think that was airstrikes on outside
I put refugees in my villa, play kids the Fu-Gee-La
All this space Atlanta
Place order McMansion and two apple pies
I want the Porsche Bugatti-design
Silicon Valley, new venture is tits up
How do I crop your new bitch out my Vine?
Sick, blue nose pit foamin' white like frappo jacko
El Chapo, de facto
Bell nacho, shell taco, crunch crackle
Green emerald, pink diamonds like Apple Jack bowl43Embed"
Frank Ocean,4850,670,1985,Frank Ocean,https://images.genius.com/7a9bf37d2eb6a00249c3991467c1d8ad.300x300x1.jpg,Strawberry Swing,https://genius.com/Frank-ocean-strawberry-swing-lyrics,374554,"Strawberry Swing Lyrics[Verse 1: Frank Ocean]
When we were kids
We handpainted strawberries on a swing
Every moment was so precious
Then
I'm still kicking
I'm daydreaming on a strawberry swing
The entire Earth is fighting
All the world is at its end
Just in case an atom bomb
Comes falling on my lawn
I should say and you should hear
I've loved
I've loved the good times here
I've loved our good times here

[Verse 2: Frank Ocean]
Say hello, then say farewell
To the places you know
We are all mortals, aren't we?
Any moment this could go
Cry, cry, cry, oh
Even though that won't change a thing
But you should know, you should hear
That I have loved
I have loved the good times here
And I will miss our good times here
[Bridge: Frank Ocean]
Spaceships are lifting off
Of a dying world
And millions are left behind
While the sky burns
There wasn't room for you and I
Only you, goodbye
Goodbye

[Outro: Chris Martin]
Ah, now the sky could be blue, I don't mind
Without you, it's a waste of time
Could be blue, I don’t mind
Without you, it's a waste of time
The sky could be blue, could be grey
Without you, I'm just miles away
The sky could be blue, I don't mind
Without you, it's a waste of time

(*alarm clock*)49Embed"
Frank Ocean,3063525,104344,1985,Frank Ocean,https://images.genius.com/ff5edf17696b1f6b064b98f9d147b6e4.300x300x1.jpg,Lens,https://genius.com/Frank-ocean-lens-lyrics,366715,"Lens Lyrics[Verse 1]
My girl made him wait 'til the hours of the night
Then hit you with the, ""You know it's mid, right?""
Can't be on time for the free rides
Can't be my type, I'm a low life
Crammed in some time, now I'm your whole life
Can't make those calls in the low light
Are you ready to go? We gon' be waitin' in line
Yeah, you look good, would I fuck? Yeah
Did I? Almost
Back home with that, almost
Back home with that, next time
Bags with all that Rally's in 'em
Trades with all the valley
Top chopped down like blades came through the valley
Freeway

[Chorus]
Despite our history
Somewhere in your nights you're stuck when you think of me
Despite the life I lead
All this life in me
Spirits watch me, pants down
Can't be 'barrassed of it
I feel their smiles on me (Smiles on me)
I feel their smiles on me (Smile on me)
I feel their smiles on me (Lens on me right now)
Oh yeah, oh yeah
[Verse 2]
Throw team on back like I tatted the Mariah (Know I got some sins on me)
Then get the scream mask for the vert rides (Ridin')
Weed smoke in the sky, picture what I'm realizin' (Got some sins on me)
Ain't seen rainbows in the sky since college
This thing won't last unless we're both lyin' (Both lyin', yeah)
Fake flowers, no water needed
Real life drowned by the weekend
No ""whens"", call it timeless
No ends 'cause you're timeless (Timeless)

[Chorus]
Despite our history, yeah
Somewhere in your nights you're stuck when you think of me
Despite the life I lead
All this life in me (All this life)
Spirits watch me, pants down
Can't be 'barrassed of it
I feel their smiles on me (On me, on me, on me)
I feel their smiles on me
I feel their smiles on me

[Outro]
Lionel got a lens, Janet got a lens
Matthew got a lens on me right now, yeah
Cleve got a lens, Kevin got a lens
Know I got some sins on me right now
On me
On me, on me
On me, on me
On me, on me
On me, on me
On me, on me64Embed"
Frank Ocean,675748,1066901,1985,Frank Ocean,https://images.genius.com/0db434fd6f6b11a2101299703cfa5cb0.300x300x1.jpg,At Your Best (You Are Love),https://genius.com/Frank-ocean-at-your-best-you-are-love-lyrics,344909,"At Your Best (You Are Love) Lyrics[Verse 1]
When I feel what I feel
Sometimes it's hard to tell you so
You may not be in the mood to learn
What you think you know
There are times when I find
You wanna keep yourself from me
When I don't have the strength
I'm just a mirror of what I see

[Chorus]
But at your best, you are love
You're a positive motivating force within my life
If you ever feel the need to wonder why
Let me know, let me know
Love

[Verse 2]
When you feel what you feel
It's hard for me to understand
So many things have taken place before this love affair began
But if you feel more like I feel
Confusion can give way to doubt
For there are times when I fall short of what I say
What I say I'm all about, all about
[Chorus]
But at your best, you are love
You're a positive motivating force within my life
Should you ever feel the need to wonder why
Let me know, let me know
Love

[Bridge]
(Wait, waiting)
Let me know
You niggas goin' in
Tell me what it is (Fuck it)
What it is, no need to make believe
Look beyond your world
Try to find, find a place for me

[Chorus]
'Cause when you're at your best, you are love
You're a positive motivating force within my life
Should you ever feel the need to wonder why
Let me know, let me know
Let me know, know
Love

[Outro]
Stay at your best, baby
Let me know, let me know90Embed"
Frank Ocean,2840912,282633,1985,Frank Ocean,https://images.genius.com/8946ca85e48217a299af2bfa2fc46fdb.300x300x1.jpg,Higgs,https://genius.com/Frank-ocean-higgs-lyrics,340138,"Higgs Lyrics[Verse 1]
Saturdays involved making our entrances into life outside
We've been in this room too long
Recreation is keeping us self contained and aware
Of each other's forms
Still and in full strides just the same
Keeping us warm
Walking in straight lines
Talking to sleep at night
Coddled and pacified
By versions of mothers

[Refrain]
It's all new to me
It's all new to me
Having you around
It's all new to me
It's all new to me
Having you around the Higgs

[Verse 2]
What if we decide to live by choice?
All this time I knew
That average was something to fall back on after genius ends
I watch video; only difference is, it's flattened and remiss
Sparks of lightning storm behind wet faces
Slipped my pants back on and rewind it backward more
The tape stopped before I was back alone
[Bridge]
I'll be back before
The street lights on, before the daylight's gone
I was spoiled by lavish thoughts
They don't compare, no, not at all
And had this been the past I might not know
What to do with all
Of what you've showed
What you give, my words can’t hold
And if acts of God breaks us apart
Least we did ours

[Outro]
Turn back, turn back
Turn back, turn
Back, turn back, turn
If you've never been in love73Embed"
Frank Ocean,2842081,282633,1985,Frank Ocean,https://images.genius.com/00689ed5eb65b6fa5104ac63d6cc0e10.220x220x1.png,Pretty Sweet,https://genius.com/Frank-ocean-pretty-sweet-lyrics,335174,"Pretty Sweet Lyrics[Intro]
Now, to the edge, I'll race
To the end, I'll make it
All the risk, I'll take it
Head bang with my faux friends
We pour a taste out for the dead
This is the blood, the body, the life right now
The height right now
Might be what I need
Might be what I need
Said you wanna hurt me now
You can't hurt me now
That might be what you need

[Verse]
What it means to be alive on this side
(Said you wanna kill me now)
On this side
(Don't let me down)
On this side
(Down, down)
Fuck the other side
I'm on this side
I'm on this side
I'm on this side
How it feels to have arrived
I'm inside
I'm inside
Those are my niggas for life
Mothers of us, be kind
To the fathers on whom we rely
Fathers of us, be kind
To the mothers on whom we rely
Ah-hah, ah-hah
Ah-hah, ah-hah
Ah-hah, ah-hah
Ah-hah, ah-hah
Ah-hah
[Outro]
We know you're sugar
We know you're sweet like a sucker
Pretty sweet
Pretty sweet47Embed"
Frank Ocean,78965,56091,1985,Frank Ocean,https://images.genius.com/5c8f128494b2bd41a18ebccad7e760cc.300x300x1.png,Monks,https://genius.com/Frank-ocean-monks-lyrics,303168,"Monks Lyrics[Verse 1]
Mosh pits and bare chest
Stage diving sky diver
Spray the crowd with cold water
Now it's mosh pits and wet tits
I think I need a cold shower
Cool waters
African girl speaks in English accent
Likes to fuck boys in bands
Likes to watch Westerns
And ride me without the hands
Show me her passport
She's on her own tour
But you're beautiful to me, ooh
Wave 'em high, girl, to the sky
But you're beautiful to me, oh
Live in the clouds
Wave 'em high, girl, to the sky
But you're beautiful to me
Life in the clouds
Keep em high, y'all
Beautiful stars
In the sky

[Verse 2]
Monks in the mosh pit
Stage diving Dalai Lama
Feet covered in cut flowers
They mosh for enlightenment
Clean chakra, good karma, oh
One with the water
Indian girl sleeps above the temple
Planning a runaway, young at heart
You found a boyfriend
And now you wanna get away, get away
Just a virgin lover on a getaway, get away
And at sunset they're gonna try and get away, get away
Abhayamudra
[Bridge]
I never ask for much
But please keep up lover
We've got no choices left
The running's fast
Run, run, run, run
You're beautiful to me
Run, run, run, run, you'd better run
You mean so much to me
In my world, my world

[Verse 3]
We made it safely
Even with your father's army trailing us
We escaped him
Even with his archers' bows at our backs
What a great escape
But there's a long way still, in fact
We're lost in a jungle underneath these clouds
There's a monsoon that never ends
A coke white tiger woke us from our slumber
To guide and protect us ‘til the end

[Outro]
We're in the clouds
Wave 'em high now, to the sky
But you're beautiful to me, oh
Keep 'em high, y'all, show you right
But you're beautiful to me, oh (Right)
Beautiful41Embed"
Frank Ocean,2842084,126836,1985,Frank Ocean,https://images.genius.com/626ddf4c88de200d9487bb42449d1ae3.300x300x1.png,Facebook Story,https://genius.com/Frank-ocean-facebook-story-lyrics,300241,"Facebook Story Lyrics[Skit: SebastiAn]
No, I was just telling that I, I got this, this girl before
And I was together since three years
And uh, I was not even cheating her or what
And Facebook arrived and, uh
She wanted me to accept her on Facebook
And I don't want it, because I was, like, in front of her
In front of her, and she told me, like, ""Accept me on Facebook""
It was virtual, means no sense
So I say, ""I'm in front of you, I don't need to accept you on Facebook""
She starting to be crazy
She thought that because I didn't accept her, she thought I was cheating
She told me like, uh, ""It's, it's over, I can't believe you""
I said, ""Come on, you're crazy, because like, yeah
I'm in front of you, I'm every day, here in your house""
That's, it means, like, it's jealousy, pure jealousy
For nothing, you know?
Virtual thing20Embed"
Frank Ocean,4953637,1599419,1985,Frank Ocean,https://images.genius.com/0027f4109faad23c9e79ac2be835a2d7.300x300x1.png,Dear April,https://genius.com/Frank-ocean-dear-april-lyrics,293108,"Dear April LyricsDear April
The only face in the crowd that I knew
Dear April
Are you watching this?
Are you watching him dance?
Dear April
We were safe for a while
We were safe as the years flew by

If you could take two strangers
Leaning left and right
At a certain place and time
Like you took these strangers
And our two strange lives
And made us new
And took us through
And woke us up
I believe that no matter what
It can make us new
Take us through it
And wake us up again
What we had won't be the same now
But you will make something new
And it'll take you through this

If you can take two strangers
Leaning left and right
At a certain place and time
Like you took these strangers
And our two strange lives
And made us new
And took us through
And woke us up
I believe no matter what
Take us through it
And wake us up again
And what we had can't be the same now
But you will make something
And it'll take you through
It'll wake you up again
Just like you made me new (You made me new)
Just like you took me through (Took me through)
Just like you woke me up (Woke me up, yeah)
You made me new
You took me through
You woke me up (Woke me up)

Dear April
Are you watching him dance?
Dear April
Are you watching him dance?30Embed"
Frank Ocean,2840966,672397,1985,Frank Ocean,https://images.genius.com/8946ca85e48217a299af2bfa2fc46fdb.300x300x1.jpg,Rushes,https://genius.com/Frank-ocean-rushes-lyrics,289748,"Rushes Lyrics[Verse: Frank Ocean and Jazmine Sullivan]
Gonna be somebody, oh I follow
Oh and it's so cloudy
Running showers and the mist so fly
Enough time to know, know nothing at all
Oh I see the lines, there's two lines (walls)
You'll live a life anew
Tell me what you need from me? Gas money?
And I did what I needed to, to be kind
Cut your teeth on sheets in Paris
Hope the water's deep enough
It's a rush to the head
We've been here before (It's just like the water)
The first time is not the past time
I ain't felt this way in years
First, I was rushing for a wait
This time I'm waiting for a rush
(Oh, help me up off my feet)
Infatuation's your rush
(Help me, help me, help me off my feet, yeah
Do you wish you were me?)
Keep pushing on ‘em, never let ‘em stop (Do you wish you were me?)
All what happens to be, now it happens to me, upon his feet
Twin peaking, highs and lows, we shaded off and on
Bygones but we're still here, ride around in my two wheels
I love the way you make me feel
(What happens to me)
Bet you wish you was me
(You, just you and me)
(I need some help on my feet)
Yeah, yeah, yeah, yeah, yeah
I be up to my feet
I wake up feeling weak
Wake me up in a week
(It’s like drivin’ round) (Stroke me, suck me, pipe me down)
(Two is a crowd, quieting down)
(Bite me down, pad me down, do whatever to fly me down)
It don't matter, pipe it down
Two is a crowd, quieting down
[Outro: Frank Ocean]
What stays and what- what's gone and what's here still
And what's here still
Riding my two wheels
They're gone and you're still here, rid-
They're gone and you're still here, riding my two wheels
I love the way you make me feel39Embed"
Frank Ocean,2840925,282633,1985,Frank Ocean,https://images.genius.com/8946ca85e48217a299af2bfa2fc46fdb.300x300x1.jpg,Slide on Me,https://genius.com/Frank-ocean-slide-on-me-lyrics,282526,"Slide on Me Lyrics[Intro]
Gotta rinse off here
I can't see your diamonds
I need a week paradise
I went god mode all year
I can't see so cloudy
Paradiso laundries
I keep the cheats on all year
Sometime in Heaven
You still behind like ancestor
All on your mood board all year
I went god mode about it
You ain't got no muscles, lil' nigga
I ain't in the mood for it all year
I keep the cheats on always
Wrong side of average

[Chorus]
Now when you slide on me, you slide on me
You slide off or peace out, yeah, yeah
That's a free slide on me, first time's on me
Next time won't be, oh, yeah, yeah

[Verse]
For your mentality
You play ball, you run five-on-five least three times a week
Glen Park down the street
Waitin' on you to tire, retire with victory
Play so savagely
Always fighting with them you grew up with
When you lose, you don't cry, but you low-key sad to see
If we cut like some champions, you'll redeem yourself
You'll sleep happily, uh-haha, smiling
I'm still working while you dream pop
I could never let a scene stop smilin' on me
I don't think they get the point, pop
They forgettin' that it's me, akh
Akhi, tell 'em I ain't gone, wallahi
I'm just all day running numbers
How the fuck you think I live?
Too many heads waitin' for my downfall
They're like, ""Something's gotta give""
Boys in the building give me updates like they know the weather
If you ain't in the streets, you can't see the sky, I'm out here
I could see the sky and it's paradise
On the regular
[Chorus]
And when you slide on me, you slide on me
You slide on, oh, slide, yeah, yeah
Now when you slide on me, you slide on me
First time on me, oh, yeah, yeah

[Outro]
This is for when you change your mind and slide back this way
This is for that night when setbacks won't let that much fade
Guess you can't blame the ones you choose24Embed"
Frank Ocean,4883,670,1985,Frank Ocean,https://images.genius.com/7a9bf37d2eb6a00249c3991467c1d8ad.300x300x1.jpg,Songs for Women,https://genius.com/Frank-ocean-songs-for-women-lyrics,277582,"Songs for Women Lyrics[Intro]
Haha
When I was younger, I used to wonder, like...

[Verse 1]
If I was singing songs just to sing the songs
Or if I was singing 'cause that's what the bitches wanted
I couldn't play guitar like Van Halen
Had no secret chords like Saint David
But you still came around, ate your lunch with me
Used to park your car to try the bus with me
But I would say, ""Girl, don't be dumb—
I'm riding shotgun""

[Pre-Chorus]
We could go to my house after school
After school, after school
'Cause my dad don't clock off 'til late
Off 'til late, off 'til late
We could kick it in the living room
Looking through my whole vinyl collection
And you could teach me how to slow dance or something
And I'ma give you chills, harmonizing to Otis, Isley, Marvin

[Chorus]
And every time somebody ask me
If I sing songs to get at women
I say, ""Yeah,"" they say, ""No fair, no fair, it's cheating""
I say, ""Shit, oh well, oh well,"" ha
And every time a nigga ask me
If I sing songs to get at women
I say, ""Yeah,"" they say, ""No fair, no fair, it's cheating""
I say, ""Boy, don't judge, 'cause, hell, if you were me...""
[Post-Chorus]
You'd be singin' to her
Like, ""La-da, da-da-da
La-da, da-da-da
La-da, da-da-da""

[Verse 2]
Now I'm in the lab, always working late
Always sleeping past the breakfast she makes
She used to stop by, come and holler at me
Put her purse down, and try to battle-rap me
She don't do that no more
No more, no more
Don't even listen to the songs I record
But she be banging that Drake in my car
I'm so far gone
She stay blasting Trey and his songs
All damn day long
It's like she never heard of me, heard of me

[Chorus]
Now, every time somebody ask me
If I sing songs to get my women
I say, ""Nah,"" they say, ""Okay, I don't believe it""
I say ""Nope, I swear, I never do it""
And every time a nigga ask me
If I sing songs to get at women
I say, ""Nah,"" they say, ""Who do you think you kidding?
I know you, you stole my girlfriend""
[Post-Chorus]
Ah, ah
(Ooh, ooh, ah) Ooh, ah
Yeah
Fair enough

[Bridge]
Fair enough
You see, I just don't play fair
But it's fair enough
'Cause your girl broke my heart in half
Ah, ah
I'm singing, ""La-da, da-da"" ‘bout heartbreak
And now, I'm singing, ""La-da, da-da"" 'bout love lost

[Break]
Ooh, ooh-ooh
Ooh-ooh-ooh, ooh
Ooh-ooh-ooh, ooh, ooh-ooh
Ooh-ooh-ooh, ooh, ooh-ooh-ooh, ooh
Ooh-ooh-ooh, ooh, ooh-ooh, ooh, ooh-ooh, ooh

[Outro]
Damn
Haha
I'm saying though, like...
All I write is love songs
I mean, I try
I come to the studio
I—you know what I do
What you think I do it for? Huh?
Yeah, uh-huh
But you ain't listening, never
But if you were...
Might bug with it
Haha, yeah
All these songs for women
Songs for women
Songs for you, baby
For you25Embed"
Frank Ocean,4683,670,1985,Frank Ocean,https://images.genius.com/7a9bf37d2eb6a00249c3991467c1d8ad.300x300x1.jpg,Nature Feels,https://genius.com/Frank-ocean-nature-feels-lyrics,265728,"Nature Feels Lyrics[Intro: Frank Ocean]
Yeah
Oh-oh, yeah

[Verse 1: Frank Ocean]
I've been meaning to fuck you in the garden
Ayy, ayy, ayy
Been breathing so hard, we both could use the oxygen
Ayy, ayy, ayy
Just hop on my back, I'll take you down the stairs
Ayy, ayy, ayy
Into my backyard, then lay you right on the grass, eh

[Pre-Chorus: Frank Ocean]
Give it to you over again, over again, over again
Over again

[Chorus: Frank Ocean]
Making love
Underneath the cherry leaves
Baby girl
Tell me how my nature feels
Said, oh, baby (Oh, baby)
Up against the cherry tree (Ah, ah)
Baby girl (Baby girl)
I'll give it to you naturally
Naturally, oh-oh
[Verse 2: Frank Ocean]
Feeling like Adam when he first found out this existed
""Ha, wow...""
Me and my Eve trying out our first positions
Ha, yeah
And it's all good, and it's all free
And it's all you, and it's only me
Playing in the dirt wrestling myself inside you
Yeah (Ah-ah)

[Pre-Chorus: Frank Ocean]
Give it you over again, over again, over again
Over again

[Chorus: Frank Ocean]
Said, making love
Underneath the cherry leaves (Ah, ah, ah)
Baby girl
Tell me how my nature feels (Ah, ah)
Said oh, baby (Oh, baby)
Up against the cherry tree (Ah, ah)
Baby girl (Baby girl)
I'll give it to you naturally

[Bridge: Frank Ocean]
My cavewoman
I'm a caveman
Doing wild things
In a wild land
We keep going, baby
We keep getting it, baby
We'll get pebbles, maybe
A couple bam-bams
Bam, bam
Bang, bang
Girl, your heart goes
Bam and bang
Feel my heart go, go, go...
[Outro: MGMT]
Do what you feel now!
Electric feel now!
Do what you feel now!
Electric feel now!
Do what you—[cassette ejected]37Embed"
Frank Ocean,2840922,672397,1985,Frank Ocean,https://images.genius.com/8946ca85e48217a299af2bfa2fc46fdb.300x300x1.jpg,Wither,https://genius.com/Frank-ocean-wither-lyrics,264335,"Wither Lyrics[Verse 1: Frank Ocean]
Over where the trees burn down
The place where the fields went down in flames
We could put a hole in the ground
Throw seeds and dance for rain
It takes a mind to worry
A conscience to feel ashamed
But there’s no place to hide out here
These skies are filled with planes

[Verse 2: Frank Ocean]
And both our hands are filthy
Pointing up at the moon
All tonight, I’ll hold you close, close enough to bruise
Hope a garden grows where we dance this afternoon
Hope our children walk by spring, when flowers bloom
Hope they’ll get to see my color
Know that I’ve enjoyed sunshine
Pray they’ll get to see me, me wither (When I was young)
See me wither (When I was young)

[Outro: Frank Ocean & Jazmine Sullivan]
Know that— (Me)
Enjoyed sunshine (When I was young)
Know it happens all— (Me)
Know that I’ve enjoyed sunshine— (Me)
Know it happens all (Me) —all the time (Me)
Know it happens all (Me) —all the time (Me)
When I was young (Me, me)44Embed"
Frank Ocean,104423,5307,1985,Frank Ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.300x300x1.jpg,Wiseman (Final),https://genius.com/Frank-ocean-wiseman-final-lyrics,257044,"Wiseman (Final) LyricsWiseman closes mouth
Madman closes fist
Young man shows his age
Judge man named it sin
Bad man don' exist no
No evil man exists
Good man don't exist no
No righteous man exists
Sad man cannot cry in place where man can see
Never witnessed father weep
This old man thought it weak
But strong man don't exist
No undying man exists
Weak man don't exist no
Just flesh and blood exists
But your mother would be proud of you
I bet your mother would be proud of you
The beast will crawl this earth
Then fall in the dirt to feed the crows
They'll rip apart his flesh
Til all that's left is glorious bone
So you'll bury your own
Too vain
You saw it unfold
What you know
And you claimed all you could hold
Until death did you part from the mess you made
I bet your mother would be proud of you
I bet your mother would be proud of you
Primate sharpens tool
To survive and thrive in the jungle
Maybe hearts were made to pump blood
Maybe lungs were made for flood
I won't blunt my blade for cut these chains
Rather let my limbs be drug through mud
You're my brother but your eyes are cold
You're my sister but your womb is bare
I bet our mother would be proud of you
I bet our mother would be proud of you

Bad man don't exist
No evil man exists
I know good man don't exist
No righteous man exists
Strong man don't exist
No undying man exists
Weak man don't exist
No just flesh and blood exists46Embed"
Frank Ocean,2644632,104344,1985,Frank Ocean,https://images.genius.com/8946ca85e48217a299af2bfa2fc46fdb.300x300x1.jpg,Comme des Garçons,https://genius.com/Frank-ocean-comme-des-garcons-lyrics,249849,"Comme des Garçons Lyrics[Verse]
He came up in Dallas, had no hazel in his eyes
Had them sailors on his thighs, when he's lit, he show 'em
Kept it faded on the sides, we were seeing someone
We was dating on the side, he was seeing double
I was spinning hula, we were spending so much time
It was getting cooler
All this drillin' got the dick feelin' like a power tool
Finna move a nigga out his momma house now
That's a power move
That's what I gotta do, for real
Would that diamond shine for real?
Shine for real

[Bridge]
Feelings come, feelings go
Feelings come, feelings go
Feelings come, feelings go
Feelings come, feelings go

[Chorus]
Comme des Garçons, Comme des Garçons, Comme des
Comme des Garçons, Comme des Garçons, Comme des
Comme des Garçons, Comme des Garçons, Comme des Garçons
Comme des Garçons, Comme des Garçons, Comme des
[Outro: Rita Zebdi]
Comme Des Garçons21Embed"
Frank Ocean,3088111,1507505,1985,Frank Ocean,https://images.genius.com/fc630a7ffd8f58d5f7ec5db7b698e426.300x300x1.jpg,Biking (Solo),https://genius.com/Frank-ocean-biking-solo-lyrics,235340,"Biking (Solo) Lyrics[Verse 1]
Arm stretch a tee like I nailed it
Raf movin' slow like a creep
Shirt in the breeze like I'm sailin'
And I walk in my sleep, I can't help that (I can't)
When's the last time I asked for some help that
I couldn't get from nobody else, yeah?
I couldn't get from nobody out there (I can't)
When's the last time I asked for some help that
I couldn't get from nobody else, yeah?
Nobody

[Chorus]
I don't get weak in the knees
Hundreds spread out like a fan
Vert feel like some Gucci sandals
Open the sky, get a handful
Torso marked up like a vandal
How you not fuckin' with cash?
God gave you what you could handle
Gave you what you could handle
I got the grip like the handle
And I'm bikin'
I'm bikin' with me and my Daniel
Hades got the angels
TV's got the angles
I'm brakin'… got…
[Verse 2]
Bikin', I'm bikin', I'm bikin' slow-mo
Maybe the four wheel excitin' us mo'
I'm cold when the temperatures dip below 70s
How can I be burr around L.A. coast?
The diamonds is plural, the Tiffany brooch
On my lapel, at the table, I'm givin' a toast
The first wedding that I've been in my twenties
Thinkin' maybe someone is not somethin' to own
Maybe the government got nothin' to do with it
Thinkin' maybe the feeling just comes and it goes
Think I want me a lil' one that look like my clone
Me and my baby can't do on our own
I landed a trick, got my impossibles
I'm fuckin' with Addy, I'm watchin' my dose
24 hours like they never close
I'm bikin', I'm bikin', I'm bikin' these blocks, yeah
Since Ben Baller sold all his ice up at Slauson, ooh
I'm bikin' uphill and it's burnin' my quads (obstacles)
I'm bikin' downhill and it sound like a fishin' rod
Savage, I'm bikin', yeah

[Verse 3]
Transition lightning (Ascending)
Ashes and remnants of ballers
Body that's gutted
A Bentley that used to be flawless
I'm high up, the raindrops keep falling
Scattered, the showers
Don't scaffold the towers
I'm up, mom, I promise
In class with the honors
No cheat like I'm honest
And how did I become so accomplished?
'Cause I don't see foes (Foes)
I just see a code (Code)
I just see a hole
Chinks in your armor
Like Pac in the Hummer
Like Jigga in summer
Left the house like Obama
Hit the road like a runner
Hit the road like Road Runner
I'm biking, I'm biking, I'm biking
[Chorus]
I don't get weak in the knees
Hundreds spread out like a fan
Vert feel like some Gucci sandals
Open the sky, get a handful
Torso marked up like a vandal
How you not fuckin' with cash?
God gave you what you could handle
Gave you what you could handle
I got the grip like the handle
And I'm bikin'
I'm bikin' with me and my Daniel
Hades got the angels
TV's got the angles
I'm brakin'

[Outro]
Got, got me fucked up
Got a million dollar bike
Got a million dollar bike
Got, got me fucked up
Got me fucked up, up
Million dollar bike
Got, got me fucked up, up
Million dollar bike
Got, got me fucked up
Got a million dollar bike
Got a million dollar bike
Got, got me fucked up
Got me fucked up, up
Million dollar bike
Got, got me fucked up, up
Million dollar bike29Embed"
Frank Ocean,4626,670,1985,Frank Ocean,https://images.genius.com/7a9bf37d2eb6a00249c3991467c1d8ad.300x300x1.jpg,Lovecrimes,https://genius.com/Frank-ocean-lovecrimes-lyrics,229979,"Lovecrimes Lyrics[Intro]
Crazy
I plead insanity
Crazy for you, baby
Crazy, na, na

[Verse 1]
Talk to me
And I better not hear a word
Oh, do me baby
Ooh, I better not feel it, girl
Baby, I, I still got one bullet left
In my nine
Finna do a love crime, love crime
Finna do a love crime

[Chorus]
Murder, murder, murder she wrote
Love crimes, love crimes
Murder, murder, murder she wrote
Love crimes, love crimes

[Verse 2]
You write me love letters
With your father's pen, oh
If he knew the freaky, freaky things
That you write with it, oh
Is it really wrong that I want
To be the baby daddy?
Is that a love crime, love crime?
Tell me it's a love crime
[Chorus]
Eh, murder, murder, murder she wrote
Love crimes, love crimes
Murder, murder, murder she wrote
Love crimes, love crimes
Oh, yeah, yeah
Murder, murder, murder she wrote
Love crimes, love crimes
Oh, yeah, yeah

[Bridge]
In the getaway car
You know I love it when the ride is smooth
If we ever get caught
It'd be a long vacation for two

[Chorus]
Murder, murder, murder she wrote
Love crimes, love crimes
Murder, murder, murder she wrote
Love crimes, love crimes
Murder, murder, murder she wrote
Love crimes, love crimes
Murder, murder, murder she wrote
Love crimes, love crimes
[Outro]
""Millions of years of evolution, right? Right!? Men have to stick it in every place they can, but for women– women, it is just about security, and commitment, and– ah, whatever the fuck else! If you men only knew. But you're not the jealous type, are you? You've never been jealous about me, have you? And why haven't you ever been jealous about me!? You are very, very sure of yourself, aren't you?""30Embed"
